# Parameters: bear_hp=420, hp_mult=1.35, def_add=20, boss_hp=2526, boss_def=200, sim_count=2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_id,result,reached_wave,boss_remaining_hp,total_kills,remaining_monsters,remaining_life,total_turns,total_towers_count,tier1_count,tier2_count,tier3_count,buff_add_Fire,buff_add_Ice,buff_add_Physics,buff_add_Electric,buff_mult_Fire,buff_mult_Ice,buff_mult_Physics,buff_mult_Electric,tile_0_status,tile_1_status,tile_2_status,tile_3_status,tile_4_status,tile_5_status,tile_6_status,tile_7_status,tile_8_status,tile_9_status,tile_10_status,tile_11_status,tile_12_status,tile_13_status,tile_14_status,tile_15_status,tile_16_status,tile_17_status,tile_18_status,tile_19_status,tile_20_status,tile_21_status,tile_22_status,tile_23_status,tile_24_status,tile_25_status,tile_26_status,tile_27_status,tile_28_status,tile_29_status,tile_30_status,tile_31_status,tile_32_status,tile_33_status,tile_34_status,tile_35_status
1175,LOSS,8,2114.6,35,21,0,61,27,12,9,6,90,0,0,30,0.4,0.2,0.0,0.0,EMPTY,TOW_03_T1(DMG:23.2),TOW_01_T3(DMG:168.0),TOW_02_T1(DMG:26.2),TOW_01_T1(DMG:109.5),TOW_03_T1(DMG:23.2),EMPTY,TOW_02_T2(DMG:52.5),TOW_01_T3(DMG:248.0),EMPTY,TOW_01_T2(DMG:129.0),TOW_02_T3(DMG:123.8),TOW_04_T1(DMG:57.9),EMPTY,TOW_01_T3(DMG:188.0),TOW_02_T2(DMG:52.5),TOW_01_T1(DMG:109.5),TOW_03_T2(DMG:54.2),EMPTY,EMPTY,TOW_01_T1(DMG:109.5),TOW_02_T1(DMG:26.2),TOW_01_T2(DMG:129.0),TOW_03_T1(DMG:23.2),TOW_04_T3(DMG:119.9),TOW_02_T2(DMG:112.5),EMPTY,EMPTY,TOW_01_T2(DMG:129.0),TOW_02_T2(DMG:52.5),EMPTY,TOW_03_T1(DMG:23.2),TOW_01_T3(DMG:168.0),TOW_02_T2(DMG:52.5),TOW_01_T1(DMG:109.5),TOW_03_T1(DMG:23.2)
1176,LOSS,3,-1.0,12,20,0,37,22,16,5,1,0,0,0,0,0.4,0.0,0.0,0.0,EMPTY,TOW_03_T1(DMG:20.2),EMPTY,EMPTY,TOW_01_T2(DMG:35.0),TOW_03_T2(DMG:47.2),TOW_04_T1(DMG:24.3),TOW_02_T1(DMG:20.2),TOW_01_T1(DMG:17.5),EMPTY,TOW_01_T1(DMG:17.5),TOW_02_T1(DMG:20.2),TOW_04_T1(DMG:24.3),EMPTY,TOW_01_T1(DMG:17.5),TOW_02_T1(DMG:20.2),TOW_01_T2(DMG:45.0),EMPTY,EMPTY,EMPTY,TOW_01_T1(DMG:17.5),EMPTY,TOW_01_T3(DMG:90.0),TOW_03_T1(DMG:20.2),EMPTY,TOW_02_T1(DMG:20.2),TOW_01_T1(DMG:17.5),EMPTY,TOW_01_T1(DMG:17.5),TOW_02_T1(DMG:20.2),TOW_04_T2(DMG:44.6),EMPTY,EMPTY,TOW_02_T1(DMG:20.2),TOW_01_T2(DMG:45.0),EMPTY
1177,LOSS,7,-1.0,33,22,0,60,26,11,9,6,0,0,0,30,0.0,0.4,0.2,0.0,EMPTY,TOW_03_T1(DMG:26.2),TOW_01_T1(DMG:15.5),TOW_02_T3(DMG:134.7),EMPTY,TOW_03_T1(DMG:26.2),TOW_04_T3(DMG:305.9),TOW_02_T3(DMG:107.3),TOW_01_T1(DMG:15.5),EMPTY,TOW_01_T1(DMG:15.5),TOW_02_T3(DMG:107.3),TOW_04_T1(DMG:57.9),TOW_03_T1(DMG:26.2),TOW_01_T2(DMG:71.0),TOW_02_T1(DMG:29.3),TOW_01_T2(DMG:31.0),TOW_03_T2(DMG:61.2),EMPTY,EMPTY,TOW_01_T1(DMG:15.5),TOW_02_T2(DMG:73.5),TOW_01_T2(DMG:31.0),TOW_03_T2(DMG:61.2),EMPTY,TOW_02_T1(DMG:29.3),TOW_01_T3(DMG:62.0),EMPTY,TOW_01_T1(DMG:15.5),TOW_02_T2(DMG:58.5),TOW_04_T3(DMG:119.9),EMPTY,EMPTY,TOW_02_T2(DMG:58.5),EMPTY,TOW_03_T2(DMG:61.2)
1178,LOSS,8,2.2,39,15,0,69,28,10,9,9,0,90,0,0,0.8,0.0,0.6,0.0,EMPTY,TOW_03_T3(DMG:663.0),TOW_01_T2(DMG:48.0),TOW_02_T3(DMG:178.0),TOW_01_T1(DMG:24.0),TOW_03_T3(DMG:663.0),EMPTY,TOW_02_T3(DMG:288.0),TOW_01_T1(DMG:24.0),EMPTY,TOW_01_T1(DMG:24.0),TOW_02_T1(DMG:114.0),TOW_04_T3(DMG:92.8),TOW_03_T1(DMG:33.0),EMPTY,TOW_02_T3(DMG:178.0),TOW_01_T1(DMG:24.0),TOW_03_T3(DMG:663.0),EMPTY,EMPTY,TOW_01_T2(DMG:48.0),EMPTY,TOW_01_T2(DMG:48.0),TOW_03_T2(DMG:77.0),TOW_04_T2(DMG:244.8),TOW_02_T3(DMG:178.0),TOW_01_T2(DMG:58.0),EMPTY,TOW_01_T1(DMG:24.0),TOW_02_T2(DMG:198.0),TOW_04_T1(DMG:28.8),TOW_03_T1(DMG:33.0),TOW_01_T2(DMG:48.0),TOW_02_T1(DMG:114.0),TOW_01_T3(DMG:116.0),TOW_03_T2(DMG:77.0)
1179,LOSS,8,937.7,36,16,0,63,26,5,15,6,60,30,60,0,0.0,0.2,0.2,0.0,EMPTY,EMPTY,TOW_01_T2(DMG:91.0),TOW_02_T3(DMG:126.2),TOW_01_T2(DMG:91.0),TOW_03_T2(DMG:121.2),TOW_04_T2(DMG:51.1),TOW_02_T2(DMG:82.5),TOW_01_T1(DMG:75.5),EMPTY,EMPTY,TOW_02_T2(DMG:82.5),TOW_04_T2(DMG:51.1),TOW_03_T1(DMG:86.2),TOW_01_T2(DMG:91.0),TOW_02_T2(DMG:142.5),TOW_01_T3(DMG:142.0),EMPTY,EMPTY,TOW_02_T2(DMG:82.5),TOW_01_T2(DMG:91.0),TOW_02_T3(DMG:153.8),TOW_01_T2(DMG:91.0),TOW_03_T1(DMG:86.2),TOW_04_T2(DMG:51.1),TOW_02_T2(DMG:97.5),EMPTY,EMPTY,TOW_01_T3(DMG:122.0),EMPTY,TOW_04_T2(DMG:51.1),TOW_03_T3(DMG:693.8),TOW_01_T3(DMG:202.0),EMPTY,TOW_01_T1(DMG:75.5),TOW_03_T1(DMG:86.2)
1180,LOSS,8,1216.1,36,20,0,66,27,7,12,8,0,0,0,0,0.0,0.6,0.4,0.0,EMPTY,TOW_03_T2(DMG:70.0),EMPTY,TOW_02_T1(DMG:33.0),TOW_01_T3(DMG:64.0),TOW_03_T2(DMG:70.0),TOW_04_T3(DMG:92.8),TOW_02_T2(DMG:66.0),TOW_01_T1(DMG:16.0),EMPTY,EMPTY,TOW_02_T3(DMG:148.5),TOW_04_T2(DMG:52.8),TOW_03_T1(DMG:30.0),TOW_01_T1(DMG:16.0),TOW_02_T3(DMG:121.0),TOW_01_T2(DMG:32.0),TOW_03_T2(DMG:70.0),EMPTY,EMPTY,TOW_01_T2(DMG:42.0),TOW_02_T3(DMG:121.0),TOW_01_T2(DMG:72.0),TOW_03_T1(DMG:30.0),TOW_04_T3(DMG:92.8),TOW_02_T1(DMG:33.0),TOW_01_T1(DMG:16.0),EMPTY,TOW_01_T2(DMG:32.0),TOW_02_T3(DMG:121.0),EMPTY,TOW_03_T2(DMG:70.0),TOW_01_T2(DMG:32.0),TOW_02_T2(DMG:66.0),EMPTY,TOW_03_T3(DMG:650.0)
1181,LOSS,8,740.0,38,14,0,64,28,11,7,10,30,60,60,0,0.2,0.2,0.0,0.0,EMPTY,TOW_03_T1(DMG:84.0),TOW_01_T3(DMG:182.0),TOW_02_T2(DMG:114.0),TOW_01_T1(DMG:48.0),EMPTY,TOW_04_T1(DMG:28.8),TOW_02_T3(DMG:159.0),EMPTY,EMPTY,TOW_01_T3(DMG:122.0),TOW_02_T1(DMG:87.0),TOW_04_T2(DMG:52.8),TOW_03_T3(DMG:164.0),TOW_01_T1(DMG:48.0),TOW_02_T3(DMG:269.0),TOW_01_T1(DMG:48.0),TOW_03_T2(DMG:116.0),EMPTY,TOW_02_T1(DMG:87.0),EMPTY,TOW_02_T3(DMG:269.0),TOW_01_T2(DMG:106.0),TOW_03_T3(DMG:164.0),TOW_04_T2(DMG:52.8),TOW_02_T1(DMG:87.0),TOW_01_T1(DMG:48.0),EMPTY,TOW_01_T3(DMG:102.0),TOW_02_T3(DMG:186.5),TOW_04_T1(DMG:28.8),TOW_03_T1(DMG:84.0),TOW_01_T2(DMG:66.0),EMPTY,TOW_01_T3(DMG:182.0),TOW_03_T2(DMG:396.0)
1182,LOSS,6,-1.0,27,5,0,37,17,7,9,1,0,0,0,0,0.2,0.0,0.6,0.0,EMPTY,EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T3(DMG:71.5),EMPTY,TOW_03_T2(DMG:66.5),EMPTY,EMPTY,TOW_01_T2(DMG:70.0),EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T1(DMG:19.5),TOW_04_T2(DMG:42.9),TOW_03_T2(DMG:66.5),EMPTY,TOW_02_T1(DMG:19.5),EMPTY,TOW_03_T1(DMG:28.5),EMPTY,EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T2(DMG:39.0),EMPTY,EMPTY,TOW_04_T2(DMG:42.9),EMPTY,TOW_01_T2(DMG:30.0),EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T2(DMG:54.0),EMPTY,EMPTY,EMPTY,EMPTY,TOW_01_T2(DMG:40.0),EMPTY
1183,LOSS,8,728.2,39,10,0,60,27,10,10,7,90,0,30,0,1.0,0.0,0.0,0.0,EMPTY,TOW_03_T3(DMG:130.8),TOW_01_T1(DMG:115.5),TOW_02_T1(DMG:23.2),TOW_01_T2(DMG:141.0),EMPTY,TOW_04_T3(DMG:89.9),TOW_02_T3(DMG:85.2),TOW_01_T2(DMG:181.0),EMPTY,EMPTY,TOW_02_T2(DMG:61.5),TOW_04_T2(DMG:51.1),TOW_03_T2(DMG:84.2),EMPTY,TOW_02_T1(DMG:23.2),TOW_01_T3(DMG:212.0),TOW_03_T1(DMG:53.2),EMPTY,TOW_02_T1(DMG:23.2),TOW_01_T3(DMG:272.0),TOW_02_T2(DMG:46.5),TOW_01_T1(DMG:115.5),TOW_03_T2(DMG:364.2),TOW_04_T1(DMG:27.9),TOW_02_T1(DMG:23.2),TOW_01_T1(DMG:115.5),EMPTY,EMPTY,TOW_02_T2(DMG:46.5),TOW_04_T2(DMG:51.1),TOW_03_T2(DMG:84.2),TOW_01_T3(DMG:192.0),EMPTY,TOW_01_T1(DMG:115.5),TOW_03_T3(DMG:130.8)
1184,LOSS,8,888.8,39,13,0,66,27,7,13,7,30,0,30,0,0.0,0.0,1.2,0.2,EMPTY,TOW_03_T2(DMG:129.8),TOW_01_T1(DMG:46.5),EMPTY,TOW_01_T3(DMG:176.0),TOW_03_T3(DMG:1255.2),TOW_04_T2(DMG:61.0),TOW_02_T1(DMG:24.8),TOW_01_T1(DMG:46.5),EMPTY,TOW_01_T2(DMG:63.0),TOW_02_T2(DMG:49.5),TOW_04_T3(DMG:107.3),TOW_03_T2(DMG:129.8),EMPTY,TOW_02_T3(DMG:90.8),TOW_01_T2(DMG:63.0),TOW_03_T2(DMG:129.8),EMPTY,TOW_02_T1(DMG:24.8),TOW_01_T1(DMG:46.5),TOW_02_T2(DMG:109.5),TOW_01_T2(DMG:63.0),TOW_03_T2(DMG:129.8),TOW_04_T2(DMG:283.0),EMPTY,EMPTY,EMPTY,EMPTY,TOW_02_T2(DMG:49.5),TOW_04_T1(DMG:33.3),TOW_03_T3(DMG:215.2),TOW_01_T2(DMG:63.0),TOW_02_T3(DMG:90.8),TOW_01_T1(DMG:46.5),TOW_03_T3(DMG:735.2)
1185,LOSS,8,961.3,38,13,0,60,26,12,8,6,90,30,0,0,0.6,0.0,0.6,0.0,EMPTY,TOW_03_T1(DMG:33.0),TOW_01_T1(DMG:112.0),TOW_02_T2(DMG:78.0),EMPTY,TOW_03_T1(DMG:33.0),TOW_04_T2(DMG:52.8),TOW_02_T3(DMG:118.0),TOW_01_T3(DMG:178.0),EMPTY,EMPTY,TOW_02_T2(DMG:138.0),TOW_04_T1(DMG:28.8),EMPTY,TOW_01_T3(DMG:178.0),TOW_02_T1(DMG:54.0),TOW_01_T2(DMG:134.0),TOW_03_T3(DMG:663.0),EMPTY,TOW_02_T1(DMG:54.0),TOW_01_T1(DMG:112.0),TOW_02_T1(DMG:54.0),TOW_01_T1(DMG:112.0),TOW_03_T2(DMG:357.0),TOW_04_T2(DMG:244.8),TOW_02_T1(DMG:54.0),TOW_01_T2(DMG:174.0),EMPTY,EMPTY,TOW_02_T1(DMG:54.0),EMPTY,TOW_03_T1(DMG:33.0),TOW_01_T3(DMG:198.0),TOW_02_T2(DMG:78.0),TOW_01_T3(DMG:258.0),EMPTY
1186,LOSS,8,1161.7,35,12,0,57,28,16,6,6,0,60,60,0,0.0,0.2,0.4,0.2,EMPTY,TOW_03_T1(DMG:88.5),TOW_01_T1(DMG:15.0),TOW_02_T3(DMG:153.5),EMPTY,TOW_03_T1(DMG:88.5),TOW_04_T1(DMG:30.6),TOW_02_T3(DMG:153.5),EMPTY,EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T1(DMG:85.5),TOW_04_T1(DMG:30.6),TOW_03_T2(DMG:126.5),TOW_01_T1(DMG:15.0),TOW_02_T3(DMG:263.5),EMPTY,TOW_03_T3(DMG:183.5),EMPTY,TOW_02_T1(DMG:85.5),TOW_01_T1(DMG:15.0),TOW_02_T1(DMG:85.5),TOW_01_T3(DMG:60.0),TOW_03_T2(DMG:126.5),TOW_04_T1(DMG:30.6),EMPTY,TOW_01_T3(DMG:60.0),EMPTY,TOW_01_T1(DMG:15.0),TOW_02_T2(DMG:111.0),TOW_04_T1(DMG:30.6),TOW_03_T1(DMG:88.5),TOW_01_T2(DMG:30.0),TOW_02_T1(DMG:85.5),TOW_01_T2(DMG:30.0),TOW_03_T2(DMG:406.5)
1187,LOSS,7,-1.0,34,24,0,63,23,5,7,11,30,60,30,0,0.0,0.4,0.0,0.0,EMPTY,TOW_03_T2(DMG:86.0),TOW_01_T2(DMG:62.0),TOW_02_T3(DMG:197.5),EMPTY,EMPTY,TOW_04_T2(DMG:52.8),TOW_02_T3(DMG:170.0),TOW_01_T3(DMG:94.0),EMPTY,TOW_01_T3(DMG:94.0),EMPTY,EMPTY,TOW_03_T3(DMG:134.0),EMPTY,TOW_02_T3(DMG:170.0),TOW_01_T2(DMG:62.0),TOW_03_T1(DMG:54.0),EMPTY,EMPTY,TOW_01_T3(DMG:94.0),TOW_02_T2(DMG:120.0),EMPTY,TOW_03_T3(DMG:134.0),TOW_04_T2(DMG:52.8),TOW_02_T3(DMG:170.0),TOW_01_T1(DMG:46.0),EMPTY,TOW_01_T3(DMG:94.0),EMPTY,TOW_04_T3(DMG:92.8),TOW_03_T1(DMG:54.0),TOW_01_T1(DMG:46.0),TOW_02_T1(DMG:90.0),TOW_01_T2(DMG:62.0),EMPTY
1188,LOSS,8,-1.0,35,23,0,63,28,13,9,6,0,60,0,30,0.0,1.4,0.0,0.0,EMPTY,TOW_03_T1(DMG:24.0),TOW_01_T1(DMG:16.0),TOW_02_T3(DMG:225.0),TOW_01_T1(DMG:16.0),EMPTY,TOW_04_T1(DMG:58.8),TOW_02_T3(DMG:335.0),TOW_01_T2(DMG:32.0),EMPTY,TOW_01_T1(DMG:16.0),EMPTY,TOW_04_T3(DMG:314.8),TOW_03_T2(DMG:336.0),TOW_01_T1(DMG:16.0),TOW_02_T2(DMG:210.0),TOW_01_T3(DMG:64.0),TOW_03_T2(DMG:56.0),EMPTY,TOW_02_T2(DMG:210.0),TOW_01_T1(DMG:16.0),TOW_02_T1(DMG:105.0),TOW_01_T1(DMG:16.0),TOW_03_T2(DMG:336.0),EMPTY,TOW_02_T3(DMG:252.5),TOW_01_T2(DMG:42.0),EMPTY,TOW_01_T1(DMG:16.0),TOW_02_T2(DMG:150.0),TOW_04_T2(DMG:82.8),EMPTY,TOW_01_T3(DMG:64.0),TOW_02_T1(DMG:105.0),TOW_01_T1(DMG:16.0),TOW_03_T1(DMG:24.0)
1189,LOSS,8,138.3,35,13,0,64,27,8,10,9,30,0,60,0,0.0,0.0,0.8,0.0,EMPTY,TOW_03_T3(DMG:732.8),TOW_01_T1(DMG:45.5),TOW_02_T2(DMG:106.5),EMPTY,TOW_03_T2(DMG:142.2),TOW_04_T2(DMG:51.1),TOW_02_T1(DMG:23.2),TOW_01_T2(DMG:61.0),EMPTY,TOW_01_T3(DMG:92.0),TOW_02_T2(DMG:106.5),TOW_04_T3(DMG:89.9),EMPTY,TOW_01_T1(DMG:45.5),TOW_02_T2(DMG:106.5),TOW_01_T3(DMG:92.0),TOW_03_T2(DMG:142.2),EMPTY,TOW_02_T3(DMG:85.2),EMPTY,TOW_02_T3(DMG:85.2),TOW_01_T3(DMG:92.0),EMPTY,TOW_04_T1(DMG:27.9),TOW_02_T2(DMG:46.5),EMPTY,EMPTY,TOW_01_T1(DMG:45.5),TOW_02_T3(DMG:85.2),TOW_04_T1(DMG:27.9),TOW_03_T3(DMG:1252.8),TOW_01_T2(DMG:101.0),TOW_02_T1(DMG:23.2),TOW_01_T1(DMG:45.5),TOW_03_T2(DMG:142.2)
1190,LOSS,8,1280.0,35,17,0,62,30,15,11,4,0,30,60,0,0.0,1.6,0.0,0.0,EMPTY,TOW_03_T2(DMG:114.2),EMPTY,TOW_02_T1(DMG:77.2),TOW_01_T1(DMG:15.5),TOW_03_T3(DMG:160.8),TOW_04_T2(DMG:51.1),TOW_02_T3(DMG:203.2),TOW_01_T2(DMG:41.0),EMPTY,TOW_01_T2(DMG:31.0),TOW_02_T1(DMG:77.2),TOW_04_T2(DMG:51.1),TOW_03_T2(DMG:114.2),TOW_01_T1(DMG:15.5),TOW_02_T2(DMG:124.5),TOW_01_T1(DMG:15.5),TOW_03_T2(DMG:114.2),EMPTY,TOW_02_T3(DMG:313.2),TOW_01_T2(DMG:71.0),TOW_02_T1(DMG:77.2),TOW_01_T1(DMG:15.5),TOW_03_T1(DMG:83.2),TOW_04_T1(DMG:27.9),TOW_02_T2(DMG:124.5),TOW_01_T1(DMG:15.5),EMPTY,TOW_01_T1(DMG:15.5),TOW_02_T1(DMG:77.2),TOW_04_T1(DMG:27.9),TOW_03_T2(DMG:114.2),TOW_01_T1(DMG:15.5),EMPTY,TOW_01_T1(DMG:15.5),TOW_03_T3(DMG:160.8)
1191,LOSS,8,701.8,37,12,0,59,30,17,6,7,30,30,30,0,0.4,0.2,0.0,0.0,EMPTY,TOW_03_T1(DMG:53.2),TOW_01_T1(DMG:49.5),TOW_02_T1(DMG:56.2),TOW_01_T1(DMG:49.5),TOW_03_T1(DMG:53.2),TOW_04_T3(DMG:89.9),TOW_02_T3(DMG:126.2),TOW_01_T1(DMG:49.5),EMPTY,TOW_01_T2(DMG:69.0),TOW_02_T2(DMG:142.5),TOW_04_T1(DMG:27.9),EMPTY,TOW_01_T3(DMG:128.0),TOW_02_T1(DMG:56.2),EMPTY,TOW_03_T3(DMG:130.8),EMPTY,TOW_02_T1(DMG:56.2),TOW_01_T2(DMG:69.0),TOW_02_T3(DMG:126.2),TOW_01_T1(DMG:49.5),TOW_03_T1(DMG:53.2),TOW_04_T2(DMG:51.1),TOW_02_T3(DMG:153.8),TOW_01_T1(DMG:49.5),EMPTY,TOW_01_T1(DMG:49.5),TOW_02_T3(DMG:126.2),TOW_04_T1(DMG:27.9),TOW_03_T2(DMG:84.2),TOW_01_T1(DMG:49.5),TOW_02_T1(DMG:56.2),TOW_01_T2(DMG:69.0),TOW_03_T1(DMG:53.2)
1192,LOSS,8,727.7,38,15,0,65,25,6,10,9,60,30,90,0,0.0,0.0,0.6,0.0,EMPTY,TOW_03_T2(DMG:168.8),TOW_01_T2(DMG:93.0),TOW_02_T1(DMG:54.8),TOW_01_T2(DMG:93.0),TOW_03_T3(DMG:236.2),EMPTY,EMPTY,TOW_01_T1(DMG:76.5),EMPTY,TOW_01_T3(DMG:126.0),EMPTY,TOW_04_T3(DMG:95.7),TOW_03_T3(DMG:236.2),EMPTY,TOW_02_T1(DMG:54.8),TOW_01_T1(DMG:76.5),TOW_03_T3(DMG:236.2),EMPTY,TOW_02_T3(DMG:230.8),TOW_01_T2(DMG:93.0),TOW_02_T2(DMG:139.5),TOW_01_T2(DMG:93.0),TOW_03_T2(DMG:168.8),TOW_04_T1(DMG:29.7),TOW_02_T2(DMG:79.5),TOW_01_T3(DMG:126.0),EMPTY,TOW_01_T1(DMG:76.5),EMPTY,TOW_04_T3(DMG:95.7),TOW_03_T3(DMG:236.2),EMPTY,EMPTY,TOW_01_T2(DMG:93.0),TOW_03_T2(DMG:168.8)
1193,LOSS,8,753.4,38,10,0,58,26,9,11,6,90,30,0,30,0.0,0.0,0.2,0.2,EMPTY,TOW_03_T2(DMG:61.2),TOW_01_T2(DMG:121.0),TOW_02_T1(DMG:53.2),TOW_01_T2(DMG:131.0),TOW_03_T1(DMG:26.2),TOW_04_T3(DMG:131.5),TOW_02_T1(DMG:53.2),TOW_01_T2(DMG:121.0),EMPTY,EMPTY,TOW_02_T2(DMG:91.5),TOW_04_T3(DMG:131.5),TOW_03_T2(DMG:341.2),TOW_01_T1(DMG:105.5),EMPTY,EMPTY,TOW_03_T1(DMG:26.2),EMPTY,TOW_02_T2(DMG:136.5),TOW_01_T2(DMG:121.0),TOW_02_T3(DMG:115.2),TOW_01_T1(DMG:105.5),EMPTY,TOW_04_T2(DMG:87.8),TOW_02_T1(DMG:53.2),EMPTY,EMPTY,TOW_01_T3(DMG:152.0),TOW_02_T1(DMG:53.2),TOW_04_T2(DMG:297.8),TOW_03_T2(DMG:61.2),TOW_01_T3(DMG:232.0),EMPTY,TOW_01_T3(DMG:152.0),TOW_03_T1(DMG:26.2)
1194,LOSS,7,-1.0,31,25,0,61,30,14,7,9,30,0,60,0,0.0,0.0,0.0,0.0,EMPTY,TOW_03_T2(DMG:116.0),TOW_01_T3(DMG:174.0),TOW_02_T1(DMG:24.0),TOW_01_T1(DMG:46.0),TOW_03_T1(DMG:84.0),TOW_04_T1(DMG:28.8),TOW_02_T3(DMG:88.0),TOW_01_T3(DMG:174.0),EMPTY,TOW_01_T2(DMG:62.0),TOW_02_T2(DMG:48.0),TOW_04_T1(DMG:28.8),TOW_03_T3(DMG:684.0),TOW_01_T1(DMG:46.0),TOW_02_T3(DMG:115.5),TOW_01_T1(DMG:46.0),TOW_03_T1(DMG:84.0),EMPTY,TOW_02_T1(DMG:24.0),TOW_01_T1(DMG:46.0),TOW_02_T1(DMG:24.0),TOW_01_T2(DMG:72.0),TOW_03_T3(DMG:164.0),TOW_04_T3(DMG:92.8),TOW_02_T1(DMG:24.0),TOW_01_T1(DMG:46.0),EMPTY,TOW_01_T2(DMG:62.0),TOW_02_T2(DMG:48.0),TOW_04_T1(DMG:28.8),EMPTY,TOW_01_T3(DMG:114.0),TOW_02_T3(DMG:88.0),EMPTY,TOW_03_T2(DMG:116.0)
1195,WIN,8,0.0,41,9,5,61,26,9,8,9,30,30,60,0,0.0,0.4,0.0,0.0,EMPTY,EMPTY,EMPTY,TOW_02_T2(DMG:103.5),TOW_01_T2(DMG:61.0),TOW_03_T3(DMG:160.8),TOW_04_T1(DMG:27.9),TOW_02_T1(DMG:59.2),EMPTY,EMPTY,TOW_01_T1(DMG:45.5),TOW_02_T3(DMG:247.2),TOW_04_T2(DMG:51.1),TOW_03_T1(DMG:83.2),TOW_01_T1(DMG:45.5),TOW_02_T3(DMG:164.7),TOW_01_T3(DMG:92.0),TOW_03_T1(DMG:83.2),EMPTY,TOW_02_T2(DMG:88.5),EMPTY,TOW_02_T2(DMG:88.5),TOW_01_T3(DMG:92.0),TOW_03_T1(DMG:83.2),TOW_04_T2(DMG:51.1),TOW_02_T3(DMG:247.2),EMPTY,EMPTY,TOW_01_T2(DMG:101.0),TOW_02_T3(DMG:137.2),TOW_04_T1(DMG:27.9),EMPTY,TOW_01_T2(DMG:61.0),TOW_02_T3(DMG:164.7),TOW_01_T3(DMG:112.0),TOW_03_T1(DMG:83.2)
1196,LOSS,8,454.1,39,12,0,60,29,15,7,7,30,0,60,60,0.2,0.0,0.2,0.0,EMPTY,TOW_03_T3(DMG:693.8),TOW_01_T2(DMG:65.0),TOW_02_T1(DMG:23.2),TOW_01_T2(DMG:65.0),TOW_03_T3(DMG:173.8),TOW_04_T1(DMG:87.9),TOW_02_T2(DMG:61.5),TOW_01_T1(DMG:47.5),EMPTY,TOW_01_T1(DMG:47.5),TOW_02_T3(DMG:112.7),TOW_04_T1(DMG:87.9),TOW_03_T3(DMG:693.8),TOW_01_T1(DMG:47.5),TOW_02_T1(DMG:23.2),TOW_01_T1(DMG:47.5),TOW_03_T2(DMG:121.2),EMPTY,TOW_02_T2(DMG:46.5),TOW_01_T1(DMG:47.5),TOW_02_T1(DMG:23.2),TOW_01_T3(DMG:120.0),TOW_03_T2(DMG:121.2),TOW_04_T2(DMG:111.2),TOW_02_T1(DMG:23.2),EMPTY,EMPTY,TOW_01_T1(DMG:47.5),TOW_02_T1(DMG:23.2),TOW_04_T3(DMG:149.9),TOW_03_T1(DMG:86.2),EMPTY,TOW_02_T3(DMG:85.2),EMPTY,TOW_03_T1(DMG:86.2)
1197,LOSS,8,754.9,36,13,0,59,23,5,11,7,0,30,0,30,1.0,0.0,0.0,0.0,EMPTY,TOW_03_T2(DMG:56.0),TOW_01_T3(DMG:124.0),EMPTY,TOW_01_T2(DMG:52.0),EMPTY,TOW_04_T3(DMG:314.8),EMPTY,TOW_01_T3(DMG:104.0),EMPTY,TOW_01_T1(DMG:26.0),TOW_02_T1(DMG:54.0),TOW_04_T3(DMG:122.8),TOW_03_T3(DMG:104.0),EMPTY,TOW_02_T1(DMG:54.0),TOW_01_T2(DMG:92.0),TOW_03_T1(DMG:24.0),EMPTY,EMPTY,TOW_01_T2(DMG:52.0),TOW_02_T3(DMG:145.5),EMPTY,EMPTY,TOW_04_T2(DMG:82.8),TOW_02_T2(DMG:78.0),TOW_01_T2(DMG:92.0),EMPTY,EMPTY,TOW_02_T2(DMG:78.0),TOW_04_T2(DMG:82.8),TOW_03_T2(DMG:56.0),TOW_01_T1(DMG:26.0),TOW_02_T2(DMG:78.0),EMPTY,TOW_03_T3(DMG:104.0)
1198,LOSS,7,-1.0,32,21,0,58,27,10,10,7,30,0,0,0,0.2,0.2,0.4,0.0,EMPTY,TOW_03_T3(DMG:646.8),TOW_01_T1(DMG:47.5),EMPTY,TOW_01_T2(DMG:105.0),TOW_03_T3(DMG:646.8),EMPTY,TOW_02_T2(DMG:112.5),EMPTY,EMPTY,TOW_01_T2(DMG:105.0),TOW_02_T3(DMG:96.2),TOW_04_T1(DMG:27.9),TOW_03_T1(DMG:29.3),TOW_01_T3(DMG:100.0),TOW_02_T1(DMG:26.2),TOW_01_T2(DMG:65.0),TOW_03_T1(DMG:29.3),EMPTY,TOW_02_T3(DMG:123.8),TOW_01_T2(DMG:75.0),TOW_02_T2(DMG:67.5),TOW_01_T3(DMG:100.0),EMPTY,EMPTY,TOW_02_T2(DMG:52.5),TOW_01_T1(DMG:47.5),EMPTY,TOW_01_T2(DMG:65.0),TOW_02_T1(DMG:26.2),TOW_04_T3(DMG:89.9),TOW_03_T2(DMG:68.2),TOW_01_T2(DMG:65.0),TOW_02_T1(DMG:26.2),TOW_01_T1(DMG:47.5),TOW_03_T1(DMG:29.3)
